k2name	k2camp	isdwarf	teff	tefferr	kepmag	
202061349.0	0.0	1.0	6907.0	132.0	11.0	
202061338.0	0.0	1.0	7154.0	79.0	10.5	
202061336.0	0.0	1.0	6936.0	79.0	10.3	
202061333.0	0.0	1.0	7172.0	25.0	10.4	
202061329.0	0.0	1.0	7165.0	25.0	10.6	
202061296.0	0.0	1.0	-1.0	0.0	9.6	
202061288.0	0.0	1.0	-1.0	0.0	9.5	
202061287.0	0.0	1.0	-1.0	0.0	10.7	
202061281.0	0.0	1.0	5659.0	132.0	11.7	
202061279.0	0.0	1.0	6067.0	25.0	11.6	
202061263.0	0.0	0.0	4068.0	19.0	11.8	
202061255.0	0.0	1.0	5286.0	25.0	14.2	
202061253.0	0.0	1.0	5928.0	25.0	13.2	
202061252.0	0.0	1.0	5163.0	25.0	13.0	
202061251.0	0.0	0.0	4092.0	19.0	13.0	
202061250.0	0.0	1.0	5652.0	25.0	12.9	
202061249.0	0.0	1.0	6054.0	25.0	12.8	
202061248.0	0.0	1.0	6621.0	132.0	12.8	
202061247.0	0.0	1.0	7105.0	25.0	12.7	
202061245.0	0.0	1.0	5765.0	25.0	12.2	
202061244.0	0.0	1.0	6237.0	25.0	12.2	
202061242.0	0.0	1.0	7026.0	25.0	12.0	
202061239.0	0.0	1.0	6129.0	25.0	11.5	
202061236.0	0.0	0.0	4996.0	25.0	11.5	
202061225.0	0.0	1.0	5741.0	25.0	11.0	
202061223.0	0.0	1.0	5890.0	25.0	10.9	
202061216.0	0.0	1.0	7413.0	79.0	10.6	
202061208.0	0.0	1.0	-1.0	0.0	10.0	
202061207.0	0.0	1.0	-1.0	0.0	9.6	
202061205.0	0.0	1.0	-1.0	0.0	9.5	
202061204.0	0.0	1.0	7199.0	25.0	9.5	
202061199.0	0.0	1.0	6613.0	18.0	9.2	
202061197.0	0.0	1.0	-1.0	0.0	8.9	
202061164.0	0.0	1.0	6351.0	25.0	10.9	
202061162.0	0.0	0.0	4401.0	18.0	10.5	
202061132.0	0.0	1.0	5602.0	25.0	14.3	
202061131.0	0.0	1.0	5286.0	25.0	14.2	
202061129.0	0.0	1.0	5576.0	25.0	14.1	
202071864.0	0.0	1.0	6798.0	25.0	11.5	
202071863.0	0.0	1.0	7153.0	25.0	11.4	
202071862.0	0.0	1.0	7017.0	132.0	11.5	
202071861.0	0.0	1.0	6701.0	132.0	11.7	
202071860.0	0.0	1.0	-1.0	0.0	11.6	
202071859.0	0.0	1.0	6974.0	79.0	11.3	
202071721.0	0.0	1.0	-1.0	0.0	10.7	
202070208.0	0.0	1.0	3385.0	19.0	15.2	
202068705.0	0.0	1.0	5668.0	25.0	11.9	
202068704.0	0.0	1.0	5911.0	25.0	11.7	
202068703.0	0.0	1.0	6956.0	25.0	11.9	
202068700.0	0.0	1.0	5311.0	25.0	11.7	
202068698.0	0.0	1.0	5950.0	25.0	12.1	
202068822.0	0.0	1.0	6172.0	25.0	10.1	
202068800.0	0.0	1.0	5313.0	25.0	11.4	
202068794.0	0.0	1.0	5969.0	25.0	10.9	
202068781.0	0.0	0.0	4196.0	19.0	9.0	
202068742.0	0.0	1.0	5983.0	25.0	11.4	
202068726.0	0.0	1.0	7017.0	132.0	11.3	
202068725.0	0.0	0.0	4257.0	25.0	11.6	
202068723.0	0.0	1.0	6910.0	79.0	10.5	
202068722.0	0.0	1.0	6393.0	25.0	10.5	
202068720.0	0.0	1.0	6466.0	25.0	11.7	
202068719.0	0.0	1.0	6096.0	25.0	10.2	
202068718.0	0.0	0.0	4426.0	25.0	10.9	
202068716.0	0.0	1.0	5954.0	25.0	11.8	
202068503.0	0.0	1.0	4339.0	132.0	14.3	
202068482.0	0.0	1.0	3353.0	19.0	14.0	
202068433.0	0.0	1.0	3750.0	19.0	14.6	
202068422.0	0.0	1.0	3517.0	19.0	15.0	
202068415.0	0.0	1.0	3910.0	19.0	14.5	
202068403.0	0.0	1.0	3824.0	19.0	13.6	
202068399.0	0.0	1.0	3443.0	19.0	14.4	
202068391.0	0.0	1.0	3977.0	19.0	13.9	
202068390.0	0.0	1.0	3877.0	19.0	13.1	
202068430.0	0.0	1.0	1.0	0.0	15.1	
202068409.0	0.0	1.0	1.0	0.0	14.9	
202068105.0	0.0	1.0	3366.0	19.0	14.2	
202068168.0	0.0	0.0	3745.0	19.0	13.9	
202068162.0	0.0	1.0	3348.0	19.0	15.2	
202068159.0	0.0	1.0	3659.0	19.0	14.4	
202068153.0	0.0	1.0	3303.0	19.0	15.1	
202068149.0	0.0	1.0	3391.0	19.0	15.0	
202068146.0	0.0	0.0	3573.0	19.0	15.1	
202068134.0	0.0	1.0	3374.0	19.0	13.8	
202068131.0	0.0	1.0	3549.0	19.0	13.1	
202068126.0	0.0	1.0	3139.0	19.0	13.7	
202068117.0	0.0	1.0	3182.0	19.0	14.4	
202067932.0	0.0	1.0	3656.0	19.0	15.2	
202067924.0	0.0	1.0	3435.0	19.0	14.1	
202067923.0	0.0	1.0	3374.0	19.0	13.3	
202067899.0	0.0	1.0	3553.0	19.0	14.0	
202067891.0	0.0	1.0	3907.0	19.0	13.5	
202067880.0	0.0	1.0	3709.0	19.0	15.2	
202067876.0	0.0	1.0	3436.0	19.0	14.7	
202067867.0	0.0	1.0	3251.0	19.0	14.4	
202067863.0	0.0	1.0	3380.0	19.0	15.2	
202067651.0	0.0	1.0	4332.0	25.0	14.7	
202067634.0	0.0	1.0	3724.0	19.0	14.4	
202067631.0	0.0	1.0	3579.0	19.0	14.9	
202061127.0	0.0	1.0	6179.0	25.0	14.0	
202061102.0	0.0	0.0	3832.0	19.0	13.3	
202061065.0	0.0	1.0	7610.0	118.0	12.3	
202061059.0	0.0	1.0	6471.0	25.0	12.8	
202061056.0	0.0	1.0	6947.0	25.0	12.8	
202061048.0	0.0	1.0	5834.0	25.0	12.8	
202061046.0	0.0	1.0	7201.0	25.0	12.7	
202061043.0	0.0	1.0	6625.0	25.0	12.7	
202061042.0	0.0	1.0	6815.0	25.0	12.7	
202061034.0	0.0	1.0	7104.0	132.0	12.6	
202061029.0	0.0	1.0	6700.0	25.0	12.6	
202061026.0	0.0	1.0	7079.0	132.0	12.6	
202061020.0	0.0	1.0	7358.0	132.0	12.5	
202061013.0	0.0	1.0	6779.0	25.0	12.5	
202061003.0	0.0	1.0	6898.0	25.0	12.5	
202061002.0	0.0	1.0	7181.0	132.0	12.4	
202061001.0	0.0	1.0	6973.0	132.0	12.4	
202061000.0	0.0	1.0	6044.0	25.0	12.4	
202060999.0	0.0	1.0	7021.0	25.0	12.4	
202060995.0	0.0	1.0	7149.0	132.0	12.4	
202060986.0	0.0	1.0	6595.0	25.0	12.3	
202060981.0	0.0	1.0	6581.0	25.0	12.3	
202060946.0	0.0	1.0	7299.0	109.0	11.8	
202060943.0	0.0	1.0	6629.0	25.0	12.1	
202060937.0	0.0	1.0	6466.0	25.0	12.0	
202060932.0	0.0	1.0	6967.0	25.0	12.1	
202060506.0	0.0	1.0	6223.0	25.0	13.7	
202060505.0	0.0	1.0	5578.0	25.0	13.5	
202060503.0	0.0	1.0	5152.0	25.0	13.4	
202060496.0	0.0	1.0	5596.0	25.0	12.8	
202060490.0	0.0	1.0	6638.0	132.0	12.4	
202060488.0	0.0	1.0	6072.0	25.0	12.2	
202060483.0	0.0	1.0	-1.0	0.0	12.0	
202060476.0	0.0	1.0	7505.0	79.0	10.0	
202060471.0	0.0	1.0	-1.0	0.0	10.0	
202060468.0	0.0	1.0	7617.0	79.0	10.1	
202060463.0	0.0	1.0	6707.0	18.0	10.2	
202060461.0	0.0	1.0	6451.0	18.0	10.2	
202060460.0	0.0	1.0	-1.0	0.0	9.8	
202060447.0	0.0	1.0	6887.0	79.0	10.1	
202060443.0	0.0	1.0	-1.0	0.0	9.6	
202060439.0	0.0	1.0	-1.0	0.0	9.6	
202060437.0	0.0	1.0	-1.0	0.0	9.6	
202060428.0	0.0	1.0	-1.0	0.0	9.5	
202060425.0	0.0	1.0	7160.0	25.0	9.6	
202060423.0	0.0	1.0	-1.0	0.0	9.5	
202060422.0	0.0	1.0	7017.0	132.0	9.4	
202060419.0	0.0	1.0	-1.0	0.0	9.5	
202060408.0	0.0	1.0	-1.0	0.0	9.4	
202060404.0	0.0	1.0	-1.0	0.0	9.4	
202060403.0	0.0	1.0	-1.0	0.0	9.4	
202060392.0	0.0	1.0	7439.0	79.0	9.3	
202060391.0	0.0	1.0	-1.0	0.0	9.2	
202060383.0	0.0	1.0	7325.0	132.0	9.2	
202060378.0	0.0	1.0	6754.0	25.0	9.1	
202060377.0	0.0	1.0	-1.0	0.0	9.1	
202060369.0	0.0	1.0	-1.0	0.0	9.0	
202060207.0	0.0	1.0	6980.0	25.0	11.1	
202060198.0	0.0	1.0	6924.0	25.0	10.9	
202060194.0	0.0	1.0	5324.0	25.0	10.5	
202060193.0	0.0	1.0	6068.0	25.0	10.5	
202060191.0	0.0	1.0	6245.0	25.0	10.4	
202060189.0	0.0	1.0	5618.0	25.0	10.3	
202060184.0	0.0	1.0	6130.0	25.0	10.2	
202060179.0	0.0	1.0	-1.0	0.0	10.0	
202060178.0	0.0	1.0	7019.0	25.0	9.9	
202060176.0	0.0	1.0	7327.0	79.0	9.7	
202060174.0	0.0	1.0	6898.0	25.0	9.8	
202060171.0	0.0	1.0	-1.0	0.0	9.6	
202060170.0	0.0	1.0	-1.0	0.0	9.5	
202060169.0	0.0	1.0	-1.0	0.0	9.3	
202060168.0	0.0	1.0	-1.0	0.0	9.3	
202128692.0	0.0	0.0	3760.0	19.0	10.9	
202128467.0	0.0	0.0	4210.0	19.0	11.9	
202084674.0	0.0	1.0	3641.0	19.0	15.2	
202084646.0	0.0	1.0	3475.0	19.0	15.9	
202071897.0	0.0	1.0	6421.0	25.0	11.7	
202071894.0	0.0	1.0	5986.0	18.0	10.0	
202071893.0	0.0	1.0	6289.0	25.0	11.4	
202071892.0	0.0	1.0	5928.0	18.0	9.8	
202071891.0	0.0	1.0	6384.0	25.0	12.0	
202068715.0	0.0	1.0	6485.0	25.0	10.2	
202068714.0	0.0	0.0	4322.0	18.0	9.9	
202068711.0	0.0	0.0	4534.0	25.0	10.6	
202068710.0	0.0	0.0	4363.0	25.0	10.3	
202068709.0	0.0	1.0	5799.0	25.0	12.0	
202068707.0	0.0	1.0	7331.0	79.0	10.5	
202068706.0	0.0	1.0	6907.0	25.0	12.2	
202095608.0	0.0	1.0	5773.0	25.0	13.9	
202095607.0	0.0	1.0	5872.0	25.0	13.7	
202095604.0	0.0	1.0	5920.0	25.0	13.6	
202095601.0	0.0	1.0	5882.0	25.0	13.6	
202095599.0	0.0	1.0	5871.0	25.0	13.6	
202095596.0	0.0	1.0	5853.0	25.0	13.7	
202095591.0	0.0	1.0	5835.0	25.0	13.7	
202095590.0	0.0	1.0	5918.0	25.0	13.6	
202095588.0	0.0	1.0	5840.0	25.0	13.6	
202095582.0	0.0	1.0	6525.0	25.0	11.7	
202095577.0	0.0	1.0	6523.0	25.0	11.8	
202095572.0	0.0	1.0	6498.0	25.0	11.8	
202095568.0	0.0	1.0	5885.0	25.0	13.6	
202095565.0	0.0	1.0	5819.0	25.0	13.7	
202095564.0	0.0	1.0	5846.0	25.0	13.6	
202095452.0	0.0	1.0	6483.0	25.0	11.5	
202095448.0	0.0	1.0	6483.0	25.0	11.5	
202095442.0	0.0	1.0	5851.0	25.0	13.6	
202095441.0	0.0	1.0	6494.0	25.0	11.6	
202095437.0	0.0	1.0	5825.0	25.0	13.5	
202095436.0	0.0	1.0	6513.0	25.0	11.4	
202095434.0	0.0	1.0	6523.0	25.0	11.5	
202095431.0	0.0	1.0	6521.0	25.0	11.5	
202095430.0	0.0	1.0	6519.0	25.0	11.5	
202095418.0	0.0	1.0	6509.0	25.0	11.5	
202095412.0	0.0	1.0	6511.0	25.0	11.4	
202095302.0	0.0	1.0	6324.0	25.0	10.0	
202095301.0	0.0	1.0	6667.0	25.0	10.5	
202095298.0	0.0	1.0	6882.0	25.0	10.5	
202095166.0	0.0	1.0	6453.0	25.0	10.1	
202095052.0	0.0	1.0	5775.0	25.0	13.6	
202095050.0	0.0	1.0	5059.0	25.0	14.6	
202095048.0	0.0	1.0	5134.0	25.0	14.5	
202095046.0	0.0	1.0	4986.0	25.0	14.6	
202095041.0	0.0	1.0	5016.0	25.0	14.7	
202095040.0	0.0	1.0	4878.0	25.0	14.8	
202095034.0	0.0	1.0	5057.0	25.0	14.6	
202095032.0	0.0	1.0	5792.0	25.0	13.6	
202095030.0	0.0	1.0	5908.0	25.0	13.5	
202095027.0	0.0	1.0	5932.0	25.0	13.5	
202095019.0	0.0	1.0	5825.0	25.0	13.5	
202095015.0	0.0	1.0	5038.0	25.0	14.6	
202095005.0	0.0	1.0	5136.0	25.0	14.6	
202095000.0	0.0	1.0	5744.0	25.0	13.6	
202094998.0	0.0	1.0	5906.0	25.0	13.5	
202094997.0	0.0	1.0	5908.0	25.0	13.6	
202094994.0	0.0	1.0	5773.0	25.0	13.7	
202094990.0	0.0	1.0	5759.0	25.0	13.6	
202094987.0	0.0	1.0	5811.0	25.0	13.5	
202094986.0	0.0	1.0	5756.0	25.0	13.6	
202094984.0	0.0	1.0	5107.0	25.0	14.6	
202094977.0	0.0	1.0	5731.0	25.0	13.6	
202094973.0	0.0	1.0	5114.0	25.0	14.6	
202094972.0	0.0	1.0	5735.0	25.0	13.6	
202094966.0	0.0	1.0	5038.0	25.0	14.6	
202094964.0	0.0	1.0	5835.0	25.0	13.4	
202094962.0	0.0	1.0	5734.0	25.0	13.6	
202094960.0	0.0	1.0	5835.0	25.0	13.4	
202094959.0	0.0	1.0	5881.0	25.0	13.4	
202094958.0	0.0	1.0	5741.0	25.0	13.6	
202094957.0	0.0	1.0	4905.0	25.0	14.7	
202094955.0	0.0	1.0	5841.0	25.0	13.4	
202094954.0	0.0	1.0	5908.0	25.0	13.5	
202094952.0	0.0	1.0	5746.0	25.0	13.6	
202094947.0	0.0	1.0	5887.0	25.0	13.4	
202094942.0	0.0	1.0	6464.0	25.0	11.8	
202094941.0	0.0	1.0	5751.0	25.0	13.6	
202094936.0	0.0	1.0	6443.0	25.0	11.8	
202094935.0	0.0	1.0	5768.0	25.0	13.6	
202094934.0	0.0	1.0	6453.0	25.0	11.8	
202094933.0	0.0	1.0	5124.0	25.0	14.4	
202094928.0	0.0	1.0	5831.0	25.0	13.4	
202094926.0	0.0	1.0	5785.0	25.0	13.6	
202094925.0	0.0	1.0	6451.0	25.0	11.8	
202094924.0	0.0	1.0	6468.0	25.0	11.8	
202094918.0	0.0	1.0	5890.0	25.0	13.5	
202094914.0	0.0	1.0	5813.0	25.0	13.5	
202094899.0	0.0	1.0	6447.0	25.0	11.8	
202094898.0	0.0	1.0	5644.0	25.0	13.9	
202094896.0	0.0	1.0	6453.0	25.0	11.7	
202094891.0	0.0	1.0	6475.0	25.0	11.7	
202094885.0	0.0	1.0	5762.0	25.0	13.6	
202094883.0	0.0	1.0	6436.0	25.0	11.8	
202094881.0	0.0	1.0	6438.0	25.0	11.7	
202094873.0	0.0	1.0	5727.0	25.0	13.7	
202094869.0	0.0	1.0	6449.0	25.0	11.7	
202094868.0	0.0	1.0	6475.0	25.0	11.7	
202094864.0	0.0	1.0	6462.0	25.0	11.7	
202094863.0	0.0	1.0	6443.0	25.0	11.7	
202094858.0	0.0	1.0	6456.0	25.0	11.7	
202094855.0	0.0	1.0	6471.0	25.0	11.7	
202094852.0	0.0	1.0	5739.0	25.0	13.6	
202094850.0	0.0	1.0	6458.0	25.0	11.7	
202094849.0	0.0	1.0	6475.0	25.0	11.7	
202094847.0	0.0	1.0	6447.0	25.0	11.6	
202094844.0	0.0	1.0	6451.0	25.0	11.7	
202094842.0	0.0	1.0	6458.0	25.0	11.7	
202094835.0	0.0	1.0	5710.0	25.0	13.8	
202094833.0	0.0	1.0	4997.0	25.0	14.6	
202094831.0	0.0	1.0	6454.0	25.0	11.7	
202094823.0	0.0	1.0	6464.0	25.0	11.6	
202094820.0	0.0	1.0	6471.0	25.0	11.6	
202094819.0	0.0	1.0	6469.0	25.0	11.6	
202094815.0	0.0	1.0	5793.0	25.0	13.6	
202094811.0	0.0	1.0	6447.0	25.0	11.6	
202094809.0	0.0	1.0	6477.0	25.0	11.6	
202094803.0	0.0	1.0	6464.0	25.0	11.6	
202094802.0	0.0	1.0	6466.0	25.0	11.6	
202094801.0	0.0	1.0	5856.0	25.0	13.4	
202094798.0	0.0	1.0	6447.0	25.0	11.6	
202094797.0	0.0	1.0	6475.0	25.0	11.6	
202094792.0	0.0	1.0	5618.0	25.0	14.0	
202094783.0	0.0	1.0	5686.0	25.0	13.7	
202094782.0	0.0	1.0	5841.0	25.0	13.4	
202094780.0	0.0	1.0	5844.0	25.0	13.2	
202094779.0	0.0	1.0	5897.0	25.0	13.4	
202094777.0	0.0	1.0	6464.0	25.0	11.6	
202094776.0	0.0	1.0	5140.0	25.0	14.4	
202094774.0	0.0	1.0	6456.0	25.0	11.6	
202094762.0	0.0	1.0	6415.0	25.0	11.8	
202064101.0	0.0	1.0	-1.0	0.0	11.5	
202064095.0	0.0	1.0	7061.0	25.0	11.5	
202064088.0	0.0	1.0	7067.0	79.0	11.4	
202064086.0	0.0	1.0	6109.0	18.0	11.3	
202064080.0	0.0	1.0	6878.0	25.0	11.4	
202064072.0	0.0	1.0	6854.0	25.0	11.3	
202064026.0	0.0	1.0	5273.0	25.0	11.2	
202063947.0	0.0	1.0	-1.0	0.0	10.9	
202063927.0	0.0	1.0	7168.0	132.0	10.8	
202063922.0	0.0	1.0	7223.0	79.0	10.7	
202063920.0	0.0	1.0	7558.0	79.0	10.7	
202063916.0	0.0	1.0	7259.0	132.0	10.8	
202063913.0	0.0	1.0	7413.0	79.0	10.8	
202063894.0	0.0	1.0	7622.0	79.0	10.7	
202063890.0	0.0	1.0	7500.0	79.0	10.7	
202063862.0	0.0	1.0	6799.0	79.0	10.7	
202063859.0	0.0	1.0	7240.0	79.0	10.7	
202063858.0	0.0	1.0	7306.0	79.0	10.7	
202063838.0	0.0	1.0	7523.0	79.0	10.6	
202063833.0	0.0	1.0	7142.0	79.0	10.6	
202063828.0	0.0	1.0	7181.0	132.0	10.5	
202063784.0	0.0	1.0	7098.0	132.0	10.4	
202063779.0	0.0	1.0	7110.0	132.0	10.5	
202063769.0	0.0	1.0	6828.0	79.0	10.5	
202063765.0	0.0	1.0	7028.0	79.0	10.4	
202063755.0	0.0	1.0	7102.0	79.0	10.4	
202063740.0	0.0	1.0	7199.0	79.0	10.4	
202063710.0	0.0	1.0	7252.0	79.0	10.3	
202063678.0	0.0	1.0	7448.0	79.0	10.2	
202063662.0	0.0	1.0	7200.0	132.0	10.1	
202063661.0	0.0	1.0	7239.0	132.0	10.1	
202063654.0	0.0	1.0	7110.0	132.0	10.2	
202063611.0	0.0	1.0	-1.0	0.0	10.1	
202063561.0	0.0	1.0	-1.0	0.0	10.0	
202063557.0	0.0	1.0	-1.0	0.0	10.0	
202063550.0	0.0	1.0	7487.0	79.0	10.0	
202063546.0	0.0	1.0	6965.0	25.0	10.0	
202063530.0	0.0	1.0	7207.0	79.0	10.0	
202063527.0	0.0	1.0	7408.0	79.0	9.9	
202063511.0	0.0	1.0	7277.0	79.0	9.9	
202063509.0	0.0	1.0	6821.0	79.0	10.0	
202063508.0	0.0	1.0	7306.0	79.0	9.9	
202063421.0	0.0	1.0	7374.0	79.0	9.7	
202063410.0	0.0	1.0	7203.0	79.0	9.7	
202063384.0	0.0	1.0	7452.0	79.0	9.6	
202063357.0	0.0	1.0	7613.0	79.0	9.5	
202063351.0	0.0	1.0	7244.0	79.0	9.5	
202063347.0	0.0	1.0	6893.0	25.0	9.6	
202063327.0	0.0	1.0	7182.0	79.0	9.5	
202063326.0	0.0	1.0	7265.0	132.0	9.5	
202063319.0	0.0	1.0	7199.0	79.0	9.5	
202063312.0	0.0	1.0	7256.0	79.0	9.5	
202063308.0	0.0	1.0	6996.0	25.0	9.5	
202063298.0	0.0	1.0	7327.0	79.0	9.5	
202063282.0	0.0	1.0	7264.0	79.0	9.4	
202063271.0	0.0	1.0	7554.0	79.0	9.4	
202063266.0	0.0	1.0	7199.0	25.0	9.4	
202063265.0	0.0	1.0	6814.0	79.0	9.4	
202063256.0	0.0	1.0	7182.0	25.0	9.4	
202063217.0	0.0	1.0	7487.0	79.0	9.3	
202063210.0	0.0	1.0	-1.0	0.0	9.3	
202063201.0	0.0	1.0	7162.0	79.0	9.3	
202063189.0	0.0	1.0	7120.0	25.0	9.3	
202063186.0	0.0	1.0	7483.0	79.0	9.3	
202094760.0	0.0	1.0	6401.0	25.0	11.8	
202094751.0	0.0	1.0	6408.0	25.0	11.7	
202094748.0	0.0	1.0	6402.0	25.0	11.8	
202094746.0	0.0	1.0	5115.0	25.0	14.4	
202094745.0	0.0	1.0	5084.0	25.0	14.5	
202068668.0	0.0	1.0	6426.0	25.0	11.5	
202094742.0	0.0	1.0	6351.0	25.0	11.6	
202094740.0	0.0	1.0	6481.0	25.0	11.5	
202094735.0	0.0	1.0	5104.0	25.0	14.5	
202094734.0	0.0	1.0	6417.0	25.0	11.8	
202094731.0	0.0	1.0	5735.0	25.0	13.7	
202094726.0	0.0	1.0	6451.0	25.0	11.5	
202094725.0	0.0	1.0	6426.0	25.0	11.8	
202094723.0	0.0	1.0	6468.0	25.0	11.5	
202094721.0	0.0	1.0	6419.0	25.0	11.7	
202094716.0	0.0	1.0	6434.0	25.0	11.8	
202094708.0	0.0	1.0	6441.0	25.0	11.5	
202094706.0	0.0	1.0	5146.0	25.0	14.3	
202094701.0	0.0	1.0	4914.0	25.0	14.6	
202094699.0	0.0	1.0	4711.0	25.0	14.9	
202094698.0	0.0	1.0	5938.0	25.0	13.4	
202094693.0	0.0	1.0	5706.0	25.0	13.6	
202094691.0	0.0	1.0	6477.0	25.0	11.5	
202094689.0	0.0	1.0	4768.0	25.0	14.8	
202094688.0	0.0	1.0	6436.0	25.0	11.6	
202094682.0	0.0	1.0	6395.0	25.0	11.7	
202093737.0	0.0	1.0	6346.0	25.0	11.7	
202093732.0	0.0	1.0	4854.0	25.0	14.6	
202093731.0	0.0	1.0	5015.0	25.0	14.5	
202093730.0	0.0	1.0	5854.0	25.0	13.2	
202093729.0	0.0	1.0	6350.0	25.0	11.7	
202093723.0	0.0	1.0	5535.0	25.0	14.0	
202093719.0	0.0	1.0	5925.0	25.0	13.2	
202093716.0	0.0	1.0	6344.0	25.0	11.7	
202093710.0	0.0	1.0	6344.0	25.0	11.6	
202093707.0	0.0	1.0	5657.0	25.0	13.7	
202093705.0	0.0	1.0	6386.0	25.0	11.7	
202093700.0	0.0	1.0	4945.0	25.0	14.3	
202093697.0	0.0	1.0	6375.0	25.0	11.6	
202093694.0	0.0	1.0	6377.0	25.0	11.7	
202093691.0	0.0	1.0	5549.0	25.0	13.9	
202093688.0	0.0	1.0	6366.0	25.0	11.7	
202093681.0	0.0	1.0	6366.0	25.0	11.7	
202093680.0	0.0	1.0	6380.0	25.0	11.6	
202093679.0	0.0	1.0	4728.0	25.0	14.8	
202093676.0	0.0	1.0	6380.0	25.0	11.6	
202093667.0	0.0	1.0	6351.0	25.0	11.7	
202093665.0	0.0	1.0	5761.0	25.0	13.4	
202093664.0	0.0	1.0	5025.0	25.0	14.4	
202093662.0	0.0	1.0	5721.0	25.0	13.6	
202093660.0	0.0	1.0	5606.0	25.0	13.7	
202093659.0	0.0	1.0	6357.0	25.0	11.6	
202093649.0	0.0	1.0	6351.0	25.0	11.6	
202093646.0	0.0	1.0	4767.0	25.0	14.7	
202093645.0	0.0	1.0	6346.0	25.0	11.6	
202093640.0	0.0	1.0	5554.0	25.0	13.8	
202093639.0	0.0	1.0	5058.0	25.0	14.4	
202093628.0	0.0	1.0	5620.0	25.0	13.7	
202093626.0	0.0	1.0	6346.0	25.0	11.6	
202093617.0	0.0	1.0	6360.0	25.0	11.6	
202093614.0	0.0	1.0	6366.0	25.0	11.6	
202093611.0	0.0	1.0	6350.0	25.0	11.6	
202093610.0	0.0	1.0	5009.0	25.0	14.3	
202093608.0	0.0	1.0	6370.0	25.0	11.6	
202093605.0	0.0	1.0	6377.0	25.0	11.5	
202093603.0	0.0	1.0	6360.0	25.0	11.6	
202093601.0	0.0	1.0	6357.0	25.0	11.6	
202093594.0	0.0	1.0	6355.0	25.0	11.6	
202093575.0	0.0	1.0	5115.0	25.0	14.4	
202093568.0	0.0	1.0	5926.0	25.0	13.1	
202093558.0	0.0	1.0	5604.0	25.0	13.7	
202093554.0	0.0	1.0	5692.0	25.0	13.6	
202093553.0	0.0	1.0	5723.0	25.0	13.6	
202093551.0	0.0	1.0	5893.0	25.0	13.2	
202093550.0	0.0	1.0	5134.0	25.0	14.2	
202093549.0	0.0	1.0	4930.0	25.0	14.4	
202093543.0	0.0	1.0	5456.0	25.0	13.9	
202093541.0	0.0	1.0	5824.0	25.0	13.3	
202093540.0	0.0	1.0	6359.0	25.0	11.5	
202093536.0	0.0	1.0	6271.0	25.0	11.6	
202093535.0	0.0	1.0	6346.0	25.0	11.6	
202093532.0	0.0	1.0	6353.0	25.0	11.5	
202093520.0	0.0	1.0	5888.0	25.0	13.2	
202093518.0	0.0	1.0	6388.0	25.0	11.6	
202093517.0	0.0	1.0	6359.0	25.0	11.5	
202093516.0	0.0	1.0	5413.0	25.0	14.1	
202093511.0	0.0	1.0	6350.0	25.0	11.4	
202093505.0	0.0	1.0	5625.0	25.0	13.7	
202093503.0	0.0	1.0	6366.0	25.0	11.5	
202093502.0	0.0	1.0	5835.0	25.0	13.1	
202093494.0	0.0	1.0	6342.0	25.0	11.4	
202093492.0	0.0	1.0	6362.0	25.0	11.5	
202093489.0	0.0	1.0	4921.0	25.0	14.5	
202093483.0	0.0	1.0	5871.0	25.0	13.2	
202093479.0	0.0	1.0	4725.0	25.0	14.7	
202093476.0	0.0	1.0	4789.0	25.0	14.6	
202093470.0	0.0	1.0	5872.0	25.0	13.2	
202093465.0	0.0	1.0	4981.0	25.0	14.5	
202093455.0	0.0	1.0	5080.0	25.0	14.3	
202093454.0	0.0	1.0	4747.0	25.0	14.7	
202093451.0	0.0	1.0	5712.0	25.0	13.5	
202093441.0	0.0	1.0	5660.0	25.0	13.7	
202093431.0	0.0	1.0	6382.0	25.0	11.4	
202093430.0	0.0	1.0	5899.0	25.0	13.1	
202093427.0	0.0	1.0	6344.0	25.0	11.4	
202093418.0	0.0	1.0	4979.0	25.0	14.4	
202093417.0	0.0	1.0	6375.0	25.0	11.4	
202093414.0	0.0	1.0	5748.0	25.0	13.3	
202093403.0	0.0	1.0	5675.0	25.0	13.5	
202093402.0	0.0	1.0	6344.0	25.0	11.4	
202093401.0	0.0	1.0	4664.0	25.0	14.7	
202093396.0	0.0	1.0	6357.0	25.0	11.4	
202093393.0	0.0	1.0	6371.0	25.0	11.4	
202093392.0	0.0	1.0	5616.0	25.0	13.8	
202093380.0	0.0	1.0	6359.0	25.0	11.4	
202093378.0	0.0	1.0	6351.0	25.0	11.3	
202093370.0	0.0	1.0	6380.0	25.0	11.3	
202093366.0	0.0	1.0	5931.0	25.0	13.1	
202093353.0	0.0	1.0	6359.0	25.0	11.4	
202093352.0	0.0	1.0	6350.0	25.0	11.3	
202093350.0	0.0	1.0	5878.0	25.0	13.2	
202093348.0	0.0	1.0	5642.0	25.0	13.6	
202093347.0	0.0	1.0	6360.0	25.0	11.1	
202093346.0	0.0	1.0	6360.0	25.0	11.3	
202093345.0	0.0	1.0	6342.0	25.0	11.3	
202093343.0	0.0	1.0	6342.0	25.0	11.3	
202093341.0	0.0	1.0	6375.0	25.0	11.3	
202093336.0	0.0	1.0	6373.0	25.0	11.3	
202093334.0	0.0	1.0	6351.0	25.0	11.4	
